pert,model,pds,cosine,pearson_top500,h1_l1,ref_l1
IKBKG,gene_direct,0.6599999999999999,0.00015652745991687298,0.021280725795702535,279.0922283561413,233.04061130061746
IKBKG,gene_scaled,0.64,0.00015652745991687244,0.02128072579570255,279.0922283561413,233.04061130061746
IKBKG,gene_top50,0.64,-0.007871811976382674,-0.0007138887257840381,279.0922283561413,233.04061130061746
IKBKG,gene_top50_scaled,0.64,-0.007871811976382675,-0.0007138887257840261,279.0922283561413,233.04061130061746
IKBKG,gene_top100,0.64,-0.02029023614304966,-0.012462074226705042,279.0922283561413,233.04061130061746
IKBKG,gene_top100_scaled,0.64,-0.02029023614304966,-0.01246207422670504,279.0922283561413,233.04061130061746
IKBKG,gene_top200,0.64,-0.02750429775569808,-0.018078261931810714,279.0922283561413,233.04061130061746
IKBKG,gene_top200_scaled,0.64,-0.027504297755698074,-0.018078261931810675,279.0922283561413,233.04061130061746
IKBKG,gene_top500,0.6466666666666667,-0.02110308765486058,-0.00218951130374014,279.0922283561413,233.04061130061746
IKBKG,gene_top500_scaled,0.64,-0.02110308765486058,-0.002189511303740132,279.0922283561413,233.04061130061746
IKBKG,gene_direct_x2,0.6599999999999999,0.00015652745991687298,0.021280725795702535,279.0922283561413,233.04061130061746
IKBKG,gene_direct_x4,0.6733333333333333,0.00015652745991687298,0.021280725795702535,279.0922283561413,233.04061130061746
IKBKG,gene_direct_x8,0.6866666666666666,0.00015652745991687298,0.021280725795702535,279.0922283561413,233.04061130061746
IKBKG,gene_direct_x16,0.6866666666666666,0.00015652745991687298,0.021280725795702535,279.0922283561413,233.04061130061746
IKBKG,gene_direct_x32,0.7,0.00015652745991687298,0.021280725795702535,279.0922283561413,233.04061130061746
IKBKG,gene_direct_x64,0.6866666666666666,0.00015652745991687298,0.021280725795702535,279.0922283561413,233.04061130061746
IKBKG,gene_direct_x128,0.6933333333333334,0.00015652745991687298,0.021280725795702535,279.0922283561413,233.04061130061746
IKBKG,gene_direct_x256,0.6933333333333334,0.00015652745991687298,0.021280725795702535,279.0922283561413,233.04061130061746
IKBKG,gene_top100_x16,0.64,-0.02029023614304966,-0.012462074226705042,279.0922283561413,233.04061130061746
IKBKG,gene_top100_x64,0.64,-0.02029023614304966,-0.012462074226705042,279.0922283561413,233.04061130061746
IKBKG,gene_top100_x256,0.64,-0.02029023614304966,-0.012462074226705042,279.0922283561413,233.04061130061746
IKBKG,gene_top200_x16,0.64,-0.02750429775569808,-0.018078261931810714,279.0922283561413,233.04061130061746
IKBKG,gene_top200_x64,0.64,-0.02750429775569808,-0.018078261931810714,279.0922283561413,233.04061130061746
IKBKG,gene_top200_x256,0.64,-0.02750429775569808,-0.018078261931810714,279.0922283561413,233.04061130061746
IKBKG,prog,0.6333333333333333,0.029444119727175092,0.14313907027624592,279.0922283561413,233.04061130061746
INSIG1,zero,0.2666666666666667,0.0,0.0,657.1258275878317,323.14281464740634
INSIG1,h1_mean,0.2666666666666667,0.3497555635141887,0.2124699915271743,657.1258275878317,323.14281464740634
INSIG1,gene_direct,0.2733333333333333,0.15209620734104654,0.23003592690176417,657.1258275878317,323.14281464740634
INSIG1,gene_scaled,0.2733333333333333,0.15209620734104654,0.2300359269017641,657.1258275878317,323.14281464740634
INSIG1,gene_top50,0.2733333333333333,0.0813626343312488,0.15882506447587152,657.1258275878317,323.14281464740634
INSIG1,gene_top50_scaled,0.2733333333333333,0.0813626343312488,0.1588250644758717,657.1258275878317,323.14281464740634
INSIG1,gene_top100,0.2733333333333333,0.09649664439196347,0.17346611895897496,657.1258275878317,323.14281464740634
INSIG1,gene_top100_scaled,0.2733333333333333,0.0964966443919635,0.17346611895897485,657.1258275878317,323.14281464740634
INSIG1,gene_top200,0.2733333333333333,0.1129427094535756,0.19581962613227266,657.1258275878317,323.14281464740634
INSIG1,gene_top200_scaled,0.2733333333333333,0.11294270945357553,0.19581962613227266,657.1258275878317,323.14281464740634
INSIG1,gene_top500,0.2733333333333333,0.12613083066745762,0.2020870288808626,657.1258275878317,323.14281464740634
INSIG1,gene_top500_scaled,0.2733333333333333,0.12613083066745762,0.20208702888086302,657.1258275878317,323.14281464740634
INSIG1,gene_direct_x2,0.29333333333333333,0.15209620734104654,0.23003592690176417,657.1258275878317,323.14281464740634
INSIG1,gene_direct_x4,0.31999999999999995,0.15209620734104654,0.23003592690176417,657.1258275878317,323.14281464740634
INSIG1,gene_direct_x8,0.3466666666666667,0.15209620734104654,0.23003592690176417,657.1258275878317,323.14281464740634
INSIG1,gene_direct_x16,0.38,0.15209620734104654,0.23003592690176417,657.1258275878317,323.14281464740634
INSIG1,gene_direct_x32,0.3933333333333333,0.15209620734104654,0.23003592690176417,657.1258275878317,323.14281464740634
INSIG1,gene_direct_x64,0.4,0.15209620734104654,0.23003592690176417,657.1258275878317,323.14281464740634
INSIG1,gene_direct_x128,0.41333333333333333,0.15209620734104654,0.23003592690176417,657.1258275878317,323.14281464740634
INSIG1,gene_direct_x256,0.42000000000000004,0.15209620734104654,0.23003592690176417,657.1258275878317,323.14281464740634
INSIG1,gene_top100_x16,0.2733333333333333,0.09649664439196347,0.17346611895897496,657.1258275878317,323.14281464740634
INSIG1,gene_top100_x64,0.2733333333333333,0.09649664439196347,0.17346611895897496,657.1258275878317,323.14281464740634
INSIG1,gene_top100_x256,0.2733333333333333,0.09649664439196347,0.17346611895897496,657.1258275878317,323.14281464740634
INSIG1,gene_top200_x16,0.28,0.1129427094535756,0.19581962613227266,657.1258275878317,323.14281464740634
INSIG1,gene_top200_x64,0.28,0.1129427094535756,0.19581962613227266,657.1258275878317,323.14281464740634
INSIG1,gene_top200_x256,0.28,0.1129427094535756,0.19581962613227266,657.1258275878317,323.14281464740634
INSIG1,prog,0.2733333333333333,0.24444222296192808,0.30265336486799593,657.1258275878317,323.14281464740634
IRF3,zero,0.8333333333333334,0.0,0.0,170.65812800336062,176.63948279991746
IRF3,h1_mean,0.92,0.1436554383841486,-0.042178452684935745,170.65812800336062,176.63948279991746
IRF3,gene_direct,0.8200000000000001,0.16941132479182786,0.3323902132876466,170.65812800336062,176.63948279991746
IRF3,gene_scaled,0.8333333333333334,0.16941132479182794,0.3323902132876463,170.65812800336062,176.63948279991746
IRF3,gene_top50,0.8333333333333334,0.48307589813140683,0.5814432664579167,170.65812800336062,176.63948279991746
IRF3,gene_top50_scaled,0.8333333333333334,0.4830758981314067,0.5814432664579183,170.65812800336062,176.63948279991746
IRF3,gene_top100,0.8333333333333334,0.40473054610567544,0.49571616874718977,170.65812800336062,176.63948279991746
IRF3,gene_top100_scaled,0.8333333333333334,0.40473054610567544,0.49571616874718805,170.65812800336062,176.63948279991746
IRF3,gene_top200,0.8333333333333334,0.34063726067827327,0.4228636758693966,170.65812800336062,176.63948279991746
IRF3,gene_top200_scaled,0.8333333333333334,0.3406372606782732,0.42286367586939677,170.65812800336062,176.63948279991746
IRF3,gene_top500,0.8333333333333334,0.2665360090819624,0.3392848789582006,170.65812800336062,176.63948279991746
IRF3,gene_top500_scaled,0.8333333333333334,0.2665360090819623,0.3392848789582005,170.65812800336062,176.63948279991746
